Titulo,Texto,embedding
Texto Expositivo,"Pesquisar sobre: Texto Expositivo
 Acessando o link ""https://www.todamateria.com.br/texto-expositivo/"" ... 
 Link acessado com sucesso! 
 
O texto expositivo é um tipo de texto que visa a apresentação de um conceito ou de uma ideia.
Muito comum esse tipo de texto ser abordado no contexto escolar e acadêmico, uma vez que inclui formas de apresentação, tais como: seminários, artigos acadêmicos, congressos, conferências, palestras, colóquios, entrevistas, dentre outros.
No texto expositivo, o objetivo central do locutor (emissor) é explanar sobre determinado assunto, a partir de alguns recursos linguísticos, tais como:
De acordo com seu objetivo central, os textos expositivos são classificados em dois tipos:
Nesse caso, além de apresentar o tema, o emissor foca nos argumentos necessários para a explanação de suas ideias.
Dessa forma, recorre aos diversos autores e teorias para comparar, conceituar e defender sua opinião.
Nesta ocasião, o objetivo central do emissor é simplesmente transmitir as informações sobre determinado tema, sem grandes apreciações e, por isso, com o máximo de neutralidade.
Podemos pensar numa apresentação sobre os índices de violência no país, de modo que o conjunto de informações, gráficos e dados sobre o tema, apresentam informações sobre o problema, sem defesa de opinião.
Observe a seguir alguns exemplos de textos expositivos:
Significado de Nostalgia (s.f). Tristeza causada pela saudade de sua terra ou de sua pátria; melancolia. Saudade do passado, de um lugar etc. Disfunções comportamentais causadas pela separação ou isolamento (físico) do país natal, pela ausência da família e pela vontade exacerbada de regressar à pátria. Saudade de alguma coisa, de uma circunstância já passada ou de uma condição que (uma pessoa) deixou de possuir. Condição melancólica causada pelo anseio de ter os sonhos realizados. Condição daquele que é triste sem motivos explícitos. (Etm. do francês: nostalgie)
Fonte: Dicionário Online de Português (Dicio)
Cervo-do-pantanal (nome científico: Blastocerus dichotomus), também chamado suaçuetê, suaçupu, suaçuapara, guaçupuçu ou simplesmente cervo, é um mamífero ruminante da família dos cervídeos e único representante do gênero Blastocerus. Ocorria em grande parte das várzeas e margens de rios do centro da América do Sul, desde o sul do rio Amazonas até o norte da Argentina, mas atualmente, a espécie só é comum no Pantanal, na bacia do rio Guaporé, na ilha do Bananal e em Esteros del Iberá.
Fonte: Wikipédia
Clarice Lispector, de onde veio esse Lispector?
É um nome latino, não é? Eu perguntei a meu pai desde quando havia Lispector na Ucrânia. Ele disse que há gerações e gerações anteriores. Eu suponho que o nome foi rolando, rolando, rolando, perdendo algumas sílabas e foi formando outra coisa que parece “Lis” e “peito”, em latim. É um nome que quando escrevi meu primeiro livro, Sérgio Milliet (eu era completamente desconhecida, é claro) diz assim: “Essa escritora de nome desagradável, certamente um pseudônimo…”. Não era, era meu nome mesmo.
Você chegou a conhecer o Sérgio Milliet pessoalmente?
Nunca. Porque eu publiquei o meu livro e fui embora do Brasil, porque eu me casei com um diplomata brasileiro, de modo que não conheci as pessoas que escreveram sobre mim.
Clarice, seu pai fazia o que profissionalmente?
Representações de firmas, coisas assim. Quando ele, na verdade, dava era para coisas do espírito.
Há alguém na família Lispector que chegou a escrever alguma coisa?
Eu soube ultimamente, para minha enorme surpresa, que minha mãe escrevia. Não publicava, mas escrevia. Eu tenho uma irmã, Elisa Lispector, que escreve romances. E tenho outra irmã, chamada Tânia Kaufman, que escreve livros técnicos.
Você chegou a ler as coisas que sua mãe escreveu?
Não, eu soube há poucos meses. Soube através de uma tia: “Sabe que sua mãe fazia um diário e escrevia poesias?” Eu fiquei boba…
Nas raras entrevistas que você tem concedido surge, quase que necessariamente, a pergunta de como você começou a escrever e quando?
Antes de sete anos eu já fabulava, já inventava histórias, por exemplo, inventei uma história que não acabava nunca. Quando comecei a ler comecei a escrever também. Pequenas histórias.
(Trecho da última entrevista com a escritora Clarice Lispector, concedida em 1977, ao repórter Júlio Lerner, da TV Cultura).
Leia também:
DIANA, Daniela.  Texto Expositivo. Toda Matéria, [s.d.].  Disponível em: https://www.todamateria.com.br/texto-expositivo/. Acesso em:
","[ 1.30948462e-02 -4.13031638e-02 -3.29865980e-02  1.73905779e-02
  6.90280778e-02  1.38303956e-02 -2.82967781e-02 -1.57839047e-02
  4.75879578e-03  2.56377193e-02  5.54054276e-03 -1.28227950e-02
  5.75375494e-03 -2.53139197e-02 -1.14990231e-02  1.99945122e-03
 -5.73691120e-03  1.02255491e-02 -1.80429420e-02 -3.09725733e-02
  2.65170771e-03 -8.66896116e-03 -1.73274420e-03 -1.28779189e-02
 -7.54818840e-03 -1.80580287e-02  2.28000571e-02 -6.07997598e-02
 -4.74458398e-02  3.46502904e-02 -5.29760260e-02  3.38482736e-02
 -3.03716234e-02 -3.81976222e-03  8.86909660e-03 -5.18236714e-02
  1.10542791e-02  3.31644038e-02  2.48819840e-02  2.86660342e-02
  1.77123123e-02 -3.93252686e-02 -1.91236810e-02  2.73105554e-02
 -4.52695132e-03 -2.04932681e-02 -2.43972246e-03  2.58986550e-02
  4.74698100e-03 -7.32976378e-02  1.23865231e-02 -9.18057533e-03
  6.31409958e-02 -7.95462817e-03  1.06391479e-02 -3.31523288e-02
  4.76633310e-02 -1.26778020e-04 -4.02359350e-02  1.34039517e-02
 -1.53783159e-03  1.17382631e-02  1.23627442e-02  3.64019476e-02
 -1.27758236e-02 -2.66965186e-02 -3.45869044e-02 -2.17574930e-02
  4.02270005e-02 -6.95437730e-03  2.76430044e-02 -2.88852800e-02
  3.00203563e-02  1.19792270e-02 -2.01818547e-02 -8.67186190e-02
 -4.63706328e-02  4.37315286e-02 -1.55929416e-02 -5.16639630e-03
  1.73229206e-02 -6.85609602e-02 -2.52967799e-02 -3.60726024e-02
 -4.30864300e-02  4.02787038e-02 -5.27246228e-02  6.18121126e-03
 -2.62445017e-02  2.55286577e-02 -2.11430358e-02  1.08664297e-03
  5.95904580e-02 -7.02107928e-02 -1.16253327e-02  5.84224498e-02
 -8.86915792e-02 -3.02494125e-02 -8.52383880e-04 -4.23957770e-02
 -9.29516182e-03 -4.18258700e-04 -6.82125022e-02 -3.13836674e-02
  1.81666647e-02 -1.71108724e-02  2.12030970e-02  2.99741977e-02
  1.01445332e-02  4.59764730e-02 -5.71141434e-02 -3.32697326e-02
  2.11925439e-02 -2.33027037e-02  3.25675656e-02  4.09514814e-03
  9.02362160e-03  4.66124203e-02  4.40837844e-02  2.32240628e-02
  2.91644191e-02  2.73576388e-02  3.61394453e-02 -2.86275942e-02
  1.75697993e-02  5.07414393e-03  4.09656213e-03  2.76171108e-02
  4.58088582e-02  1.25205954e-02  2.43777481e-02 -2.83718498e-02
 -8.55857020e-03  3.14387779e-02  3.12113688e-02  4.79964534e-02
  4.13591532e-02 -3.39409977e-02  3.95341370e-02 -4.40243240e-04
  1.18812329e-02  7.52108540e-03 -1.60380676e-02  4.35077064e-02
 -2.59214827e-02  3.43680098e-02 -3.74576256e-02  4.11686938e-03
  4.55264816e-02 -3.29803130e-02  7.29494580e-03 -1.65594636e-02
 -5.41014308e-02 -2.82525026e-02  9.59944608e-02 -1.27219760e-03
 -3.43058172e-03 -1.53233541e-02  2.93618414e-02  2.78272536e-02
  3.49671669e-02  2.32533024e-02 -3.13732724e-02  1.76024562e-02
  1.07459277e-02 -8.85038136e-03 -9.88217744e-03 -2.56878629e-02
  3.33561020e-02  9.41996570e-03 -3.21622654e-02  1.85372358e-02
 -4.72296670e-02 -3.31786514e-02 -1.22418930e-02 -3.73155534e-02
  1.68272672e-02  4.01623060e-03 -3.64118136e-02 -1.06419603e-02
 -1.75441800e-02 -3.96025802e-02 -6.93367028e-05  2.69397248e-03
  3.56055804e-02 -3.13783933e-02  3.98971003e-02 -1.78238867e-02
 -3.54292750e-02  5.22353650e-03  2.62685192e-03  1.05065433e-02
  1.51140398e-03 -9.54900592e-03 -1.69617887e-02  2.34936119e-02
  1.83709852e-02 -4.01147256e-03  1.70739719e-02 -4.63765306e-02
 -6.95520117e-03  8.23875042e-02  1.77683534e-02 -3.59619043e-02
 -5.88645026e-04 -1.08379001e-02  5.59063456e-02 -2.45882126e-02
 -4.93743144e-02  3.04499007e-02 -6.05118336e-02  1.99898519e-02
 -2.40665004e-02 -1.81122909e-02  1.02696086e-02 -2.75004742e-03
  1.39499200e-03  7.27627808e-03 -1.02897862e-02 -5.38513036e-02
 -4.55479808e-02  3.06272877e-03 -3.31176776e-02  5.16360816e-03
 -2.16101668e-02  1.96398268e-02 -4.57447644e-02  2.52543558e-02
 -1.06114295e-02 -8.09658688e-02  2.08367629e-02  2.21306526e-02
  1.24769374e-02 -1.70933547e-02  5.43925286e-02 -7.81170964e-03
  1.38450930e-02  2.12755150e-02 -2.66410092e-03  3.28811076e-02
 -3.13642951e-02  4.66922764e-02  4.52631900e-02  2.08939324e-02
 -2.25693862e-02 -1.72526698e-02 -8.37605606e-03  3.29975716e-02
 -2.43142754e-02  2.19315183e-02  9.95608112e-03 -3.16592689e-02
 -3.79798956e-02  7.18638210e-03 -4.92213054e-02  3.84881116e-02
 -3.48182757e-02  8.23344484e-03  2.29748731e-02  1.71199202e-02
  3.94124084e-02 -3.32230858e-02  3.53488964e-02 -3.56372120e-03
 -3.35789314e-02 -2.18310418e-02  1.32100674e-02 -5.97733620e-02
  2.71131364e-02  3.04077470e-02  2.23144790e-02 -5.21541824e-02
  4.44773514e-02  1.91180054e-02  1.18909410e-03  3.62159348e-02
 -2.98159764e-02  1.46556683e-02  3.39307842e-02 -8.40734660e-02
  2.22420400e-04  1.89435169e-02  2.60297014e-02  1.07946800e-03
 -1.24956192e-03 -1.99731860e-02 -4.60422422e-02 -2.32251676e-02
  4.65028142e-02 -2.42369375e-02 -2.82391885e-02 -9.93866528e-03
  6.15717604e-03 -3.25219681e-02 -5.32378462e-02 -8.74176430e-03
  2.39206997e-02  1.83513600e-03  2.70906338e-02 -3.71895176e-02
 -2.30829679e-02 -5.35674204e-02  9.43666720e-03 -8.87346102e-02
 -8.43986896e-03  2.15092631e-02  1.47630013e-02 -1.65260938e-02
  2.65845283e-02  3.00609410e-02  1.12636206e-02 -2.23459775e-02
 -4.61547792e-02 -1.18871361e-02  3.27805254e-02  6.84743114e-02
 -2.66117529e-02  1.83167011e-02 -5.81541160e-02  7.42066820e-03
  9.60623618e-03  6.65812932e-02  3.74673384e-02 -2.93093654e-03
  1.44690021e-02  2.27096134e-02  8.62368730e-03  4.78866374e-03
 -2.78843564e-03  2.57496260e-02 -7.93277948e-03 -4.68940044e-02
 -3.74311556e-02  1.35060966e-02 -1.62360058e-02  5.65766515e-03
 -8.13928146e-02  2.90877530e-02 -2.69359600e-05  3.34642770e-03
  2.23221268e-03  2.15642102e-02 -1.48077175e-02 -2.85835956e-02
  2.30631006e-02  4.26411468e-03 -2.59739382e-02  9.41081420e-03
  6.11622076e-02  3.71339952e-02 -2.97347098e-03  7.08482860e-02
 -3.15602728e-03  1.15138820e-03  5.24358570e-03 -2.34964828e-02
  4.72492640e-02 -3.91329104e-02  3.51365098e-02 -1.71002619e-02
 -6.64923788e-02  5.08742822e-02 -2.59461211e-02 -7.57874324e-03
 -3.70353104e-02  1.80380197e-02 -2.02238693e-02  9.86066022e-03
 -1.65242626e-02  5.35663514e-02  2.57874101e-02 -1.56161401e-02
  4.94127004e-02 -2.20002012e-02 -8.30118660e-03 -2.64903298e-02
  9.70283800e-04 -5.50934696e-02  1.79493561e-02  3.28530409e-02
  1.11889600e-03 -6.17216386e-02  5.14356088e-02  1.31804391e-02
  1.69391968e-03  4.21253676e-03  5.86275456e-02  1.94453909e-02
 -8.15125118e-03  4.01367092e-02 -2.48182887e-02  2.59103239e-02
  6.78529288e-02  1.29208701e-02 -2.28972545e-02 -9.06462604e-03
 -3.01241806e-02 -5.59402546e-02  3.24076620e-02 -4.01810000e-03
  3.42713216e-02 -3.00907474e-02 -2.92381166e-02 -2.65363493e-02
 -1.38440496e-02  2.64763046e-02  6.10357492e-03 -4.29357676e-02
 -3.07271392e-02 -2.19110246e-02 -1.44933220e-03  6.65968966e-03
  1.15358440e-05 -5.96675842e-02 -5.82367248e-02 -1.36701262e-02
  4.33666253e-02 -1.72347243e-02 -8.75503312e-03  2.82204697e-02
  9.92979598e-03 -1.73591617e-02  2.48064098e-03  4.02941079e-02
 -5.45620644e-02 -5.54385634e-02  1.62914347e-02 -2.41243121e-02
  1.39796824e-02  5.18403694e-03 -2.28546573e-03  5.25276680e-03
  1.96927730e-02 -2.77153494e-02  6.20072000e-03 -3.62553570e-02
 -1.34177797e-02  3.40664098e-02  4.02776240e-03 -2.14635790e-02
  4.44112120e-02 -4.53498426e-02  3.08235246e-02  3.81834342e-02
 -4.48779034e-02 -2.17886678e-03 -6.01279000e-03 -3.15835580e-02
  3.78167559e-02 -5.52494824e-02  4.82773398e-02 -8.71945560e-02
 -2.01464752e-02 -4.12318558e-02  6.91630107e-03 -4.24781116e-02
  1.10628291e-02  2.95841018e-02 -4.08125548e-02  2.50862086e-03
 -5.21029840e-03 -4.89683900e-02 -2.43726080e-02 -5.36462444e-02
  3.08444454e-02  1.79889026e-02  1.52422903e-02  1.22605656e-02
 -4.98836264e-03  3.04748746e-02  1.59777856e-02 -3.98975566e-02
  2.49248350e-02 -3.25999412e-02 -1.11690058e-02  4.63178286e-03
 -4.71358088e-02  2.04487385e-02 -1.77373232e-02 -1.63954816e-02
 -3.43895515e-02 -2.36845430e-02  1.80198665e-02 -1.46548197e-02
 -2.26331556e-02 -5.22569627e-03  5.90318894e-03 -3.56326444e-02
  2.73469185e-02  3.09729008e-02 -3.46371400e-04 -1.16695817e-02
 -3.85076314e-02 -6.89497660e-02 -8.64521972e-03  1.14852520e-02
 -4.99511080e-02  2.44104442e-02  1.51219180e-04 -3.63464558e-03
  3.02420623e-03  4.43696650e-03  2.68762781e-03  2.89918602e-03
  4.19030482e-02 -4.66601368e-02  2.05149734e-02  3.43744412e-02
 -1.54394202e-02 -1.46799567e-02  4.06549294e-03  9.76135338e-03
  4.56697738e-03 -2.45988368e-02  4.22320424e-02 -2.76354806e-02
 -7.22012580e-03  1.92511989e-02  2.28495996e-02 -1.62763423e-02
  1.74117453e-02  1.38336455e-02 -4.36082677e-02  1.57092862e-03
  3.06814838e-02 -7.76744212e-02 -1.21487191e-02  3.28384496e-02
 -5.32997672e-02  2.67635549e-02 -2.42983089e-02  4.32138612e-02
 -4.58003122e-02  1.01922066e-02  2.56754723e-02  3.32055900e-03
  3.80019338e-02  2.54223164e-02  2.78248002e-02 -3.05925989e-02
  4.08976870e-02  9.12505910e-03  3.71716681e-02  2.84302778e-02
 -3.33797294e-02  1.15544792e-02  3.90295568e-03 -6.82151372e-02
  2.00423811e-02 -3.08250386e-02 -2.37075754e-02 -2.78320420e-03
  2.37474808e-02 -1.76019372e-02  3.27311494e-02  1.50529980e-02
  3.09741303e-03  2.10905253e-02  1.75252218e-02 -4.90598332e-03
  1.90004508e-02  1.21735398e-02 -2.74818910e-03  1.61547057e-02
  3.18790562e-02  2.95440980e-02 -2.51991653e-02 -3.74707876e-02
  4.44903406e-02 -1.40419660e-02  8.69058432e-03  3.51025376e-02
  2.77521840e-02  1.54258457e-02  1.92899718e-02 -3.17193058e-02
 -2.43854414e-02 -1.35439510e-02 -2.04416832e-02 -6.16558874e-03
  1.13713380e-02  5.31361520e-03  3.22401174e-03  3.18688760e-02
  1.98848511e-02  3.76283540e-03  1.92227491e-02  2.19368418e-02
  2.97783158e-02 -9.55949423e-04 -3.22367373e-02  2.19706038e-02
 -5.04147194e-03  2.00037441e-03 -5.35710320e-03  1.29934346e-02
  3.07999864e-02 -5.83193938e-02 -2.69681750e-02 -3.26273392e-02
  3.34381203e-02 -5.35748614e-03  4.90393838e-02  7.63983851e-03
  1.64576657e-02  6.08919954e-03 -4.33736426e-03  2.63258877e-02
 -1.31094187e-02  1.61230705e-02 -2.24353919e-02 -2.71285528e-02
  8.17472708e-03 -1.90001995e-02 -3.84208280e-02 -3.04452820e-02
  5.36000240e-02  5.34482096e-03 -2.23551880e-02 -5.09352544e-02
 -6.04115952e-03  1.12721024e-02  2.81302756e-03 -1.97466936e-02
  2.17203668e-02  1.26373894e-02 -5.78014196e-02 -3.24656923e-02
  6.82392152e-02  4.26522548e-02  4.93438398e-02  7.48259996e-02
 -2.08561245e-02  8.53296620e-03 -5.59022024e-02  7.20811511e-03
  9.09617060e-04  1.54122856e-02  3.65640158e-02  2.15883144e-02
 -5.05064212e-02  2.59713348e-02  2.68923400e-03 -3.03704342e-02
 -2.98720136e-02  8.19940692e-02 -3.79387153e-03 -6.95615808e-02
 -7.27290104e-02 -4.51953604e-02 -8.84004852e-03 -7.15141690e-03
 -1.00360715e-02 -8.34866340e-03 -1.77342498e-02  4.62777336e-03
 -2.56725317e-02 -6.24726580e-03  3.92855576e-02  1.58948187e-02
 -5.94569408e-02 -1.28037066e-02  1.63732758e-02 -3.20303880e-03
 -2.46861452e-02  1.01011570e-03 -6.70351472e-02 -7.13836756e-02
 -1.42618090e-02  5.31778318e-02 -5.55699300e-02  2.20240458e-02
  4.89110498e-02 -3.51448501e-02  3.15761124e-02  2.82756370e-03
 -2.01491981e-02  3.96785224e-02 -4.40359940e-03 -4.30713200e-04
 -3.66111174e-02 -1.03472560e-02 -2.20921903e-02 -3.73545220e-03
 -5.02068888e-02 -2.64903043e-03  3.42946324e-02  1.19521443e-02
 -3.13564580e-02 -2.97819350e-02  1.94654913e-02 -1.71392996e-02
 -3.32270310e-02  2.24734142e-02  2.50946820e-03  1.38525912e-02
 -7.29456534e-03  8.36436380e-03  1.70628376e-02  2.39157104e-02
 -2.51452278e-02 -1.72186515e-02 -1.51817573e-02  2.25380213e-02
 -1.86962278e-02 -1.94280429e-02  1.38289569e-02  1.52564427e-02
  5.57777158e-02  9.00089340e-02  4.71970552e-02 -1.71568056e-02
 -2.69011988e-02  4.00127722e-02 -1.04014999e-02 -3.91715392e-02
 -1.02947536e-03  9.66479270e-03 -5.46519410e-02  6.74738434e-02
  3.57110945e-02  1.15396252e-02  1.31659270e-03 -4.21814112e-02
 -3.41632810e-02  4.82836172e-02 -5.76030890e-02  1.10375930e-02
  4.90257620e-03 -1.46244618e-02  7.46131380e-02 -7.06653020e-03
 -2.73113579e-02  2.53365880e-02 -1.81564600e-02  4.01658984e-02
 -4.77119562e-02  4.37371322e-02 -3.49916042e-02 -7.31564632e-02
 -7.70361010e-02  8.03904800e-04 -3.31490680e-04  6.73391098e-02
  2.61635506e-02 -2.01156878e-02  1.49387120e-03 -3.55084778e-02
 -3.35593587e-02 -3.38067861e-02 -2.67376460e-02 -3.79224160e-03
  3.01754518e-02  3.77334474e-02  2.14282068e-02 -3.89685934e-02
 -1.83819400e-02 -1.81545608e-02 -3.59986984e-03  8.52964160e-04
 -5.03262794e-02 -1.09680895e-02 -8.58613844e-03  2.75182222e-02
  6.24037034e-03  4.04752202e-02  4.60119140e-04 -1.81682534e-02]"
